date,title,content
20190116,"공주시, 인구정책 종합계획 수립 등 인구증가 총력","- 2018년말 市 인구 10만 7천581명 
 
[중부매일 이병인 기자] 공주시 인구가 세종시 출범, 사회ㆍ경제적 요인 등으로 매년 감소하고 있는 가운데 최근 들어 인구 감소세가 현저히 둔화되고 전출ㆍ입 인구만 놓고 비교할 경우 오히려 증가하는 것으로 나타났다. 

공주시 인구는 1965년 20만 4천 207명을 넘은 이후 꾸준히 감소해 왔다. 

특.."
20190116,[대구판/게시판]학부모 코딩 교육 外,"＜알림＞ 
 
 
 
대구 
 
 
 □학부모 코딩 교육=22일 2월 1일 화 금요일 오전 10시 낮 12시 고산도서관. 홈페이지 선착순 14명. 
 
□예비 초등 특강-우리도 1학년이에요=2월 12, 19일 오후 4 5시 원고개도서관. 학교 규칙과 새 친구 사귀기, 초등 저학년용 책 소개 등. 선착순 15명, 홈페이지나 전화 접수. 
 
영천 
 
 .."
20190116,금산 주민 삶의 질 향상 인삼약초 세계화 농업경쟁력 강화,"문정우 금산군수금산인삼 세계중요농업유산 등재 비롯, 인삼축제 역대최고 성적 등 지난해 결실올 군정 키워드 ‘새로운 시작, 활기찬 금산’, 정주기반 안정화 인구증가 등 중점추진친환경 우량기업 유치 지역경제 활성화 

[충청투데이 이종협 기자] 지난해 금산군정은 지속발전 토대를 확고히 다졌다는 평가다. 금산인삼 전통농업의 세계중요농업유산 등재, 금산군농어.."
20190115,"[광화문 광장-이개호 농림축산식품부 장관] 일자리, 농업 농촌에 기회 있다",최근 통계청이 발표한 ‘지난해 연간 고용동향’에 따르면 농림어업 분야 취업자 수는 134만명으로 전년 대비 6만 2000명이 증가했다. 전체 취업자 수에서 차지하는 비율은 5%로 최근 2년 평균(4.8%)보다 오른 수치다. 2017년 귀농 귀촌 인구는 베이비붐 세대와 청년층이 합류하면서 최근 3년 간 평균 4.1% 씩 증가해 50만 명을 돌파했다. 이 ..
20190115,"한국산림아카데미, 산림최고경영자(CEO)과정 신입생 모집","[ 임호범 기자 ] 한국산림아카데미원장은 이달 말까지 산에서 인생 2막을 열 산림최고경영자(CEO)과정 제11기 신입생을 모집한다. 
 
산림최고경영자(CEO)과정은 2011년 제1기 입학을 시작으로 각 기수별 90명씩, 현재 10기까지 배출했다. 
 
교육은 전국에서 교육생이 모집되는 특성상 중부권인 충남 공주시와 천안시 산림조합 등에서 주로 열린다..."
20190115,2019새설계-송귀근 고흥군수 “미래비전 1 3 0 멋 맛 흥 가득한 ‘休토피아 고흥’ 총력”,"“군민 행복과 지역발전을 위해 전력투구 하겠습니다.”
송귀근 고흥군수는 광주일보와의 인터뷰에서 “지난 33년간 공직에 몸담았던 행정 철학을 그대로 군정에 녹여내 ‘원칙, 균형, 투명’을 군정 철학으로 모든 행정을 추진하겠다”며 “올해를 ‘인구 감소’와 ‘초고령화’라는 고흥의 약점을 극복하고 새롭게 도약하는 계기로 삼을 계획”이라고 밝혔다.
송 군수는 군.."
20190115,"옥천군 신규농업인학교, 25일까지 교육생 모집","[충청투데이 박병훈 기자] 귀농 귀촌 1번지 충북 옥천군이 신규 농업인 양성을 위해 올해도 신규농업인학교 운영을 이어나간다. 

신규농업인에게 체계적인 기초 영농기술 교육과 농업정보를 제공해 성공적인 정착을 돕기 위한 것으로, 오는 25일까지 총 40명의 교육생을 모집할 예정이다. 

신청은 군으로 전입한 귀농인과 초보농업인을 비롯해 지속적인 교육 참여.."
20190115,"음성군, 2019년 귀농 귀촌 활성화 지원 사업 추진","[충청투데이 김영 기자] 음성군이 도시민 유치를 통한 인구 늘리기 차원으로 귀농 귀촌인의 안정적인 정착을 지원하기 위한 다양한 사업을 추진한다. 

올해 추진하는 귀농 귀촌인 지원 사업은 △귀농 농업창업 및 주택구입비 지원 사업 △귀농인 농가주택 수리비 지원 △귀농인 소규모 농기계 지원 사업 △귀농박람회 참가 워크숍 개최 △농업기술센터에서 귀농 귀촌 신.."
20190115,[홍천]51명이 모자라 인구 7만명 회복 실패,"홍천 지난달 기준 6만9,949명 
출산지원 기업유치 등 무색

【홍천】홍천군이 인구 7만명 선 회복에 실패했다.

 홍천의 인구는 지난해 12월 말 현재 6만9,949명으로 7만 명에서 51명이 모자라는 것으로 나타났다. 한 달 전인 11월 말 6만9,991명으로 7만명 선이 붕괴된 후 인구 늘리기에 총력전을 폈지만 7만명 선을 회복하기는커녕 오히려 .."
20190114,"청양읍, 귀농인 간담회 개최","청양읍은 지난 11일 대회의실에서 읍내 귀농 귀촌인 30명이 참석한 가운데 1분기 간담회를 했다. 이날 간담회는 새내기 귀농 귀촌인들의 안정적 정착에 필요한 교육 프로그램 운영방안 논의, 청양군 귀농지원정책 안내, 귀농인 모임 활성화 방안 모색 순으로 이어졌다. 라희중 청양읍 지회장은 ""귀농 귀촌인들의 안정적 정착에 물심양면 힘쓰는 읍 관계자에게 감사드.."
20190114,'대한민국 중심 도약' 충남도정 역량집중,"충남도가 민선 7기 2년차인 올해 도민 행복과 대한민국 중심 도약을 위해 도정 역량을 집중한다. 지난해 6개월 동안 추진해 온 '아이 키우기 좋은 충남' 등 각종 복지 정책을 보완 발전시키고, 경제 문제에 집중해 지역 균형 발전과 도민 삶의 질을 높인다는 복안이다. 도는 14일 도청 대회의실에서 양승조 지사와 남궁영 나소열 부지사, 실 국 원 본부장, .."
20190114,"경북도, 내년도 농촌개발 2195억원 국비 확보 본격 돌입",경북도가 2020년 농림축산식품부 농촌개발 국비확보 총력전에 돌입했다. 14일 경북도는 대학교수 등 농촌개발 분야 최고의 전문가들로 사전 사업성 검토 자문위원회를 구성하고 오는 16일까지 오는 2020년 신규사업으로 신청할 5개 분야 98개 지구 2195억원에 대해 심도있는 사전 사업타당성 검토를 실시한다고 밝혔다. 시.군에서 준비 중인 사전 사업계획서..
20190114,"음성군, 2019년 귀농 귀촌 활성화 지원사업 추진",음성군(군수 조병옥)은 도시민 유치를 통한 인구 늘리기 차원으로 귀농 귀촌인의 안정적인 정착을 지원하기 위한 다양한 사업을 추진한다고 밝혔다. 올해 추진하는 귀농 귀촌인 지원 사업은 △귀농 농업창업 및 주택구입비 지원 사업 △귀농인 농가주택 수리비 지원 △귀농인 소규모 농기계 지원 사업 △귀농박람회 참가 워크숍 개최 △농업기술센터에서 귀농 귀촌 신규 농..
20190114,"음성군, 2019년 귀농 귀촌 활성화 지원사업 추진","[음성]음성군은 도시민 유치를 통한 인구 늘리기 차원으로 귀농 귀촌인의 안정적인 정착을 지원하기 위한 다양한 사업을 추진한다고 14일밝혔다.
군에 따르면 올해 추진하는 귀농 귀촌인 지원 사업은 △귀농 농업창업 및 주택구입비 지원 사업 △귀농인 농가주택 수리비 지원 △귀농인 소규모 농기계 지원 사업 △귀농박람회 참가 워크숍 개최 △농업기술센터에서 귀농 귀.."
20190114,"음성군, '귀농 귀촌 활성화 지원사업' 추진","- 농업창업 주택구입비 지원 사업 등 
 
[중부매일 서인석 기자] 음성군(군수 조병옥)은 도시민 유치를 통한 인구 늘리기 차원으로 귀농ㆍ귀촌인의 안정적인 정착을 지원하기 위한 다양한 사업을 추진한다고 14일 밝혔다. 

올해 추진하는 귀농ㆍ귀촌인 지원 사업은 ▶귀농 농업창업 및 주택구입비 지원 사업 ▶귀농인 농가주택 수리비 지원 ▶귀농인 소규모 농기계.."
20190114,[CEO 칼럼-이병호 한국농수산식품유통공사(aT) 사장] 함께 성장하는 ‘사회적 농업’,"영국 런던에는 ‘컬티베이트 런던(Cultivate London)’이라는 사회적 기업이 있다. 런던 서부의 버려진 지역을 농장으로 변모시킨 도시농업 단체로 구직 중인 청년이나 실직자들을 고용하기도 하고 취업알선을 위해 조경 원예 등 다양한 교육프로그램을 제공하기도 한다. 학교 정규교육과정과 연계한 환경교육, 농장체험을 실시하고 파종, 제초, 수확 등 농장.."
20190114,2019년 제7기 옥천군신규농업인학교 교육생 모집,"[충북일보=옥천] 귀농 귀촌 1번지 옥천군이 신규 농업인 양성을 위해 올해도 신규농업인학교 운영을 이어나간다. 

신규농업인에게 체계적인 기초 영농기술 교육과 농업정보를 제공해 성공적인 정착을 돕기 위한 것으로, 오는 25일까지 총 40명의 교육생을 모집할 예정이다. 

신청은 군으로 전입한 귀농인과 초보농업인을 비롯해 지속적인 교육 참여 의지를 가진 .."
20190114,"음성군, 귀농 귀촌 활성화 지원사업 추진","[충북일보=음성] 음성군은 도시민 유치를 통한 인구 늘리기 차원으로 귀농 귀촌인의 안정적인 정착을 지원하기 위한 다양한 사업을 추진한다고 14일 밝혔다. 

올해 추진하는 귀농 귀촌인 지원 사업은 △귀농 농업창업 및 주택구입비 지원 사업 △귀농인 농가주택 수리비 지원 △귀농인 소규모 농기계 지원 사업 △귀농박람회 참가 워크숍 개최 △농업기술센터에서 귀농.."
20190114,[MONEY생각] 금융에도 온정이 있다,금융은 자금의 융통을 말한다. 우리말로는 돈의 흐름이다. 가계든 기업이든 경제활동을 위해서는 돈이 필요하고 그 흐름이 원활해야 경제가 활성화된다. 금융은 기능상의 중요성 때문에 인체의 혈액에 비유되기도 한다. 추운 겨울철에도 혈액순환이 잘 되어야 수족냉증에 걸리지 않는 것처럼 우리가 접하는 금융기업과의 거래도 자금에 동맥경화가 걸리지 않을 만큼 빈번하고..
20190113,김동일 시장 민생탐방 소통행정 구현,"김동일 보령시장은 지난 8일부터 오는 29일까지 16개 읍 면 동 민생탐방에 나서고 있다. 김 시장은 이 같은 민생탐방은 민선 7기 시정 철학과 비전을 공유하고 각 지역의 애로사항을 수렴해 시민과 함께하는 소통행정을 구현하겠다는 의지로 풀이된다. 지역민들은 시장과의 간담회에서 도로개설, 관광자원 활성화, 귀농  귀촌, 원도심 활성화 등을 건의했으며 시.."
20190113,보은군 인구 추락 지난해 373명 급감,"[충북일보=보은] 보은군 인구가 끝없이 추락하고 있다. 

군에 따르면 보은군 인구는 2018년 말 현재 3만3천680명으로 1년 전(3만4천53명)보다 373명 감소했다. 

성비를 보면 남성은 49.98%(1만6천834명), 여성은 50.02%(1만6천846명)이다. 

보은군 인구는 2011년 말 3만4천717명에서 2012년 3만4천438명, 2.."
20190113,"박원순 서울시장, 오늘 함양고종시 곶감축제서 ‘토크쇼’ 개최","박원순 서울시장은 13일 함양 곶감 축제 현장을 찾아 축제 방문객들과 토크쇼에 나선다. 
 
함양군에 따르면 박 시장은 이날 오후 2시 40분 ‘제3회 함양고종시 곶감축제’가 열리는 천년의 숲 상림공원 인근 축제장을 방문해 서춘수 함양군수와 환담을 갖고 우호교류 협약 체결 이후 지속적인 교류에 대한 이야기를 나눌 예정이다. 
 
이어 곶감축제 행사장 주.."
20190111,귀촌 힘입은 함양군 올해 취학아동 수 증가,"출산율 하락 등으로 인구 감소가 지속하는 가운데 올해 함양군 내 초등학교 취학 예정 아동이 증가한 것으로 나타났다. 

10일 함양군에 따르면 함양지역 13개 초등학교의 2019년 취학예정 아동은 모두 260명으로, 지난 2015년 이후 급격하게 줄어들던 초등학교 취학아동 수가 증가했다. 

함양군 전체 취학아동은 2015년 290명이었으나, 2016년.."
20190111,‘저출산 구직난’ 전북 인구 7년 연속 줄었다,"지난해 전북지역 인구가 감소한 것으로 나타나 7연 연속 감소세를 이어가고 있다. 육아 등에 대한 부담으로 저출산 분위기가 지속되는 데다 지역경제 침체로 일자리를 찾아 타지로 떠나는 인구가 늘어났기 때문으로 풀이된다. 전북도는 출생아 수 증대와 일자리 창출 등 인구감소에 대응하기 위한 종합대책을 마련하고 2022년까지 6조원을 투입할 계획이다. 
 
10.."
20190111,"임금님이 반한 함양곶감, 박원순 서울시장 입맛도 잡나","박원순 서울시장이 오는 13일 임금님께 진상한 함양곶감 축제장을 방문한다.



박 시장은 지난해 11월 서울시청에서 서춘수 함양군수를 비롯해 관계 공무원과 노명환 재경함양군향우회장 등 출향인이 참석한 가운데 서울시와 적극적 동반자로서 미래 협력과 상생의 시대로 함께 나아가기 위한 뜻깊은 우호교류 협약식을 가진 이후 처음으로 방문한다. 박 시장은 곶감축.."
20190110,"박원순 서울시장, 함양고종시 곶감축제서 토크쇼 연다",지난해 11월 경남 함양군과 우호교류를 체결한 서울시 박원순 시장이 함양고종시 곶감축제 현장을 찾아 토크쇼를 진행한다. 군에 따르면 박 시장은 13일 오후 2시 40분 '제3회 함양고종시 곶감축제'가 열리는 천년의 숲 상림공원 인근 축제장을 방문해 서춘수 함양군수와 환담을 갖고 우호교류 협약 체결 이후 지속적인 교류에 대한 이야기를 나눌 예정이다. 이어..
20190110,임실군 귀농 귀촌인 정착지원 활발,"임실군이 귀농 귀촌인의 안정적인 정착을 지원하기 위한 다양한 정책 추진에 나선다. 

군은 올해 귀농 귀촌인의 안정적인 농업 농촌 정착을 위해 자체사업으로 9억원, 국비사업으로 2억여원 등 총 11억여원을 투입한다. 

민선 6기에 이어 민선 7기에도 귀농 귀촌인의 임실로의 전입을 적극 추진 중인 군은 올해도 다양한 사업을 지속적으로 추진할 방침이며 도.."
20190110,"임실군, 귀농 귀촌인 안전정착에 11억원 투입","임실군이 귀농ㆍ귀촌인의 안정적인 정착을 지원하기 위해 올해 11억원을 투입한다. 

10일 군에 따르면, 지원사업에는 국비 2억원과 군비 9억원 등 11억원을 확보, 실질적인 투자사업을 벌이기로 했다. 이는 민선 6기에 이어 민선 7기도 귀농ㆍ귀촌인의 임실 전입을 적극 추진, 도시민 유치에 총력을 쏟는다는 계획이다. 

이를 위해 군은 지난 7일부터 읍.."
20190110,"진안군, “귀농 귀촌은 체재형 가족농원에서 시작하세요”","진안군이 체재형 가족농원 입주자를 모집한다. 입주 신청 기간은 오는 23일까지다. 마이산이 한눈에 보이는 경관 속에 마련된 체재형 가족 농원은 귀농ㆍ귀촌을 꿈꾸는 사람들의 안정적 정착을 돕기 위해 군이 마련한 총 8세대의 임시 주거 단지다. 

이번에 입주 신청을 받는 세대는 입주가 연장된 3세대를 제외한 5세대다. 입주 신청 자격은 현재 타 지역에 거.."
20190110,경북농민사관학교 교육생 모집 돌입,"경상북도는 올해 농민사관학교 60개 과정에 1천750명을 교육한다고 10일 밝혔다. 
 
 청년 농촌 창업 인재 양성과 농식품 유통 마케팅 분야에 중점을 두고 농촌 창업 특별반, 농산물 유통 마스터, 유튜브 마케팅 등 7개 과정을 신설했다. 
 
 도는 11일부터 31일까지 이미 모집한 14개 과정과 별도 모집하는 귀농 귀촌 과정을 제외한 45개 과정에.."
20190110,"보은군, 지역리더 양성 혁신역량강화사업 '만족도 높아'","-보은군이 운영하는 혁신역량강화사업 산나물, 산약초 심화과정 참여자들이 기념촬영을 하는 모습. 
 

[충북일보=보은] 보은군이 지역균형 발전을 위해 추진하는 혁신역량강화사업에 대한 참여자 만족도가 높은 것으로 나타났다. 

군과 우송정보대학 산학협력단이 지역균형발전 6개 분야 혁신역량강화사업의 성과 창출을 위해 발전방향을 제시한 결과다. 

군은 지역.."
20190110,경북농민사관학교 교육생 오는 31일까지 공모,"경북도는 올해 농민사관학교 60개 과정에 1750명을 모집해 교육한다고 10일 밝혔다.
이에 따라 도는 오는 11일부터 31일까지 이미 모집한 마이스터 및 최고경영자 등 14개 과정과 별도 모집하는 귀농 귀촌 과정을 제외한 45개 과정에 교육생 1275명을 모집한다.
특히 올해는 청년 농촌 창업 인재 양성과 농식품 유통 마케팅 분야에 중점을 두고 농촌 .."
20190110,[새해설계] 김정섭 공주시장,"[공주] 김정섭 공주시장은 ""지난 한 해 공주시민들과의 소통과 공감을 통해 공주시정의 변화와 혁신을 위한 미래를 그렸다""며""시민 여러분께서 보여주신 관심과 기대, 그리고 삶의 현장에서 절실하게 제기하신 요구들을 시정에 적극 반영해 신바람 나는 공주시를 만들어 가겠다""고 말했다.
김 시장은 올해 시정화두를 '묵은 것을 토해내고 새것을 들이마신다'는 의미의.."
20190110,[특집]“대학 총장으로 첫 방북 평화시대 싱크탱크 역할 다하겠다”,불과 한 달 전 일이다. 2019년 황금돼지의 해인 `기해년'을 앞두고 강원대에 모든 이목이 집중됐다. 김헌영 총장의 방북 소식이 전해졌기 때문이다. 세계 유일 분단도의 거점국립대학인 강원대의 수장이 `통일한국 중심대학'의 비전에 한 걸음 다가가는 순간이었다. `전국 최상위 거점국립대'에서 `글로벌 명문대'로의 도약을 준비하고 있는 김헌영 강원대 총장을..
20190110,"“캠퍼스 산학단지 가동 시작, 벤처기업 200개 유치”","2023년이 되면 대학 입학정원은 55만명인 반면 고교 졸업생은 39만명까지 줄어 각 대학은 15만명 이상의 정원을 채우지 못하는 상황이 발생할 것이라는 우려가 나오고 있다.심화되는 학령인구 감소와 대학 운영 위기에 각 대학은 지역사회,산업체가 함께 상생할 수 있는 다양한 방안들을 마련하고있다.‘오픈캠퍼스 플랜’을 통한 지역사회와의 상생을 강조하고 지난.."
20190109,"[대구 경북 기초단체장 의장 릴레이 인터뷰] 고윤환 문경시장 ""경북 최고의 귀농 귀촌 명소 되도록 하겠다""","""전국 최고의 모범중소도시 건설을 위해 올해도 초심을 잃지 않고 문경의 잠재력을 극대화하는 역동적인 시정을 펼쳐나가겠습니다."" 
 
 시민들의 꾸준한 성원에 힙입어 3선 고지에 오른 고윤환 문경시장은 ""2021년 개통되는 중부내륙고속철도와 문경역사 건설이 문경의 인구를 늘리는 미래 성장동력이 될 것""이라며 ""이에 대비해 다양한 분야에 걸쳐 부족한 점을 .."
20190109,"'귀농 귀촌 1번지' 완주군, 최우수 재입증","완주군이 2018 농림축산식품부에서 실시한 도시민 유치 지원사업 종합평가에서 전국 최우수 자치단체로 선정됐다. 

9일 완주군에 따르면 도시민 유치지원사업 종합평가는 사업을 추진 중인 전국 58개 시군을 대상으로 1차(서류)와 2차(발표) 단계별 심층평가를 통해 이뤄졌다. 

평가에서 완주군은 기존의 성공한 귀농인 선배들과 마을공동체 및 로컬푸드 관련기.."
20190109,‘취업자 9년만에 최소폭’ 정부의 참담한 일자리 성적표,[아시아경제 최일권 기자] ‘일자리 정부’를 표방한 문재인 정부 2년차 일자리 성적표는 참담하다. 지난해 취업자는 금융위기 직후인 2009년 마이너스 성장한 이후 가장 적었으며 실업률은 2001년 이후 가장 높았다.지난해 고용부진은 예견됐다. 지난해 1월 33만4000명이었던 신규 취업자는 2월 들어 10만4000명으로 급감했다. 5월에는 10만명 아래..
20190109,"고흥군, 도시민 농촌유치 지원사업 평가 전국 2위","고흥군이 농림축산식품부가 주관하는 2018년 도시민 농촌유치 지원사업 성과 평가에서 전국 2위를 차지했다.
고흥군은 전국 지자체로는 처음으로 인구정책과를 신설하고 맞춤형 원스톱(one-stop)서비스 제공했다.
군비 5억원을 투입해 귀농 귀촌학교 조성해 좋은 평가를 받았다.
고흥군 관계자는 “올해에는 찾아가는 현장 상담창구를 운영해 도시민의 귀농 및 귀.."
20190108,"전국최대 축산단지 홍성군, 악취 갈등 전역으로 번져","전국최대 축산단지 홍성군 곳곳에서 축산악취 갈등이 수면 위로 떠오르고 있다. 축산단지 옆에 행정타운이 건설된 내포신도시에 이어 대형 도축장과 우시장이 있는 광천읍, 이제는 귀농 귀촌 1번지이자 전국 최초 유기농업특구, 친환경농업의 메카인 홍동면까지 주민 간 다툼 양상을 보이고 있다. 아직 언론에 노출되지 않은 지역까지 헤아리면 사실상 홍성 전역이 축사 .."
20190108,"가평군, 가평클린농업대학 신입생 모집","가평군은 희망 행복 농업을 이끌어갈 전문농업인 육성을 위해 다음달 8일까지 제13기 가평클린농업대학 교육생을 모집한다. 모집인원은 친환경귀농귀촌과, 농촌관광과, 녹식품학과 등 3개과 각 50명씩 150명으로 관내에 주민등록이 되어있는 전문농업인, 귀농귀촌인, 일반주민이면 참가할 수 있다. 기 졸업생은 지원불가하나 농식품학과에 한해 과정신설에 따라 1~4.."
20190108,제주도 인구 올 하반기 70만명 시대,"제주특별자치도 인구가 마침내 올 하반기쯤 70만명을 돌파할 것으로 예상되고 있다.
 8일 제주특별자치도에 따르면 지난해 12월말 현재 제주도 인구는 69만2032명(내국인 66만7191명, 외국인 2만4841명 포함)이다. 제주시 50만791명, 서귀포시 19만241명이다. 2017년말 67만8772명에 비해 1만3260명 증가한 것이다. 월평균 110.."
20190108,2019년?새해설계?-?김정섭?공주시장,"- 지역경제 활성화 시민 삶에 혜택되는 시책 추진 
 
# 2018년 주요성과와 아쉬운 점이 있다면. 

주요 성과를 꼽자면, 문화관광 분야에서는 '2018년 올해의 관광도시'로서 연 400만 관광도시로 거듭났으며, 마곡사 세계유산 등재, 석장리 세계구석기 축제의 충남 대표축제 선정, '2018 공주 문화재 야행'과 '제64회 백제문화제'의 성공적 개최.."
20190108,"울산농업기술센터, ‘2019년 새해 농업인 실용교육’ 실시","울산농업기술센터(소장 윤주용)는 8일부터 23일까지 농업기술센터 대강당 등 8개 교육장에서 농업인, 예비 귀농 귀촌인, 도시소비자 등 1,700명을 대상으로 '2019년 새해 농업인 실용교육'을 실시한다. 

이번 교육은 2019년 새해를 맞아 국내 외 농업여건 변화에 대처한 정보 교류와 새로운 영농기술 교육을 통한 농가소득 증대에 기여하기 위해 실시된.."
20190108,[라이프 칼럼-박인호 전원칼럼니스트] 당신은 ‘왜’ 귀농 귀촌 하려는가,2019년 기해년 새해가 밝았다. 베이비부머(1955~1963년생) 주도로 2009년 시작된 귀농ㆍ귀촌 전성시대는 10년째 이어지고 있다. 2010년 가족(4인)과 함께 강원도 홍천으로 귀농한 필자는 고스란히 이 과정을 함께 했다. 새로운 한 해를 시작하는 이 시점에서 도시를 내려놓고 시골로 향했던 당시의 초심을 다시 한 번 다잡아 본다. 필자와 가족을..
20190108,[새해설계]김동일 보령시장,"김동일 보령시장은 인구 증가와 일자리 창출을 올해 시정 최우선 목표로 잡았다.
지난해 2022 보령해양머드박람회의 국제행사 승인, 세계축제도시 및 도시재생 뉴딜사업 선정, 원산도 투자선도지구 및 평생학습도시, 여성친화도시 지정 등 지속가능한 지역발전을 이뤄낼 기반을 다진 만큼 올해는 보다 실질적인 성과를 이끌어내겠다는 구상이다.
김 시장은 ""올해는 대한.."
20190107,"울산발전연구원 ""베이비부머 본격 은퇴 대비 일자리 정책 필요""","울산발전연구원은 베이비부머 본격 은퇴에 대비해 경제사회적 상황을 고려한 일자리 정책이 필요하다고 밝혔다. 

울산발전연구원(원장 오정택)은 7일 계간지 울산발전 겨울호를 통해 울산 베이비부머세대의 본격적 은퇴가 지역에 미칠 영향을 내다보고 대비책을 제안했다. 

계간지 기획특집에서 이성균 울산대 교수는 ""울산의 경우 다양한 직업에서 퇴직자가 발생하지만 .."
20190107,"보은군, 농림축산분야 793억 지원",보은군은 농업경쟁력을 높이기 위해 2019년 농림축산분야에 793억여원의 예산을 투입한다. 이는 2019년도 당초예산의 20%에 해당하는 금액으로 2018년도 733억여원보다 60억 정도 증액된 금액으로 보은군의 농림축산예산은 최근 5년간 꾸준히 증가하고 있으며 총예산 대비 농림축산예산 비율을 점차적으로 늘려 안정적인 농가 지원을 추진하고 있다. 특히 ..
20190107,"보은군, 농림축산분야에 793억 원 투입 전년 대비 60억 원 증액","[충북일보=보은] 보은군은 FTA 등 농업개방화 시대에 적극 대응하고 농업경쟁력을 높이기 위해 2019년 농림축산분야에 793억여 원의 예산을 투입한다. 

이는 올해 당초예산의 20%에 해당하는 금액으로, 지난해 733억여 원보다 60억 원 정도 증액된 금액이다. 

군의 농림축산예산은 최근 5년간 꾸준히 증가하고 있다. 

총예산 대비 농림축산예산의.."
20190107,"가평군, 전문 농업인 육성 위한 '가평 클린 농업대학' 신입생 모집","가평군이 전문농업인 육성을 위해 2월 8일까지 제13기 가평 클린 농업대학 교육생을 모집한다. 
 
모집인원은 친환경 귀농귀촌과, 농촌 관광과, 농식품학과 등 3개와 각 50명씩 150명으로 관내에 주민등록이 돼 있는 전문농업인, 귀농 귀촌인, 일반주민이면 참가할 수 있다. 
 
기 졸업생은 지원 불가하나 농식품학과에 한해 과정신설에 따라 1~4기 졸업.."
20190107,[횡성]11년째 인구 증가 횡성군의 저력,"445명 증가 4만6,726명 기록
기업유치전략 교통개선 성과
관련 5개 분야 73개 대책 추진

【횡성】지방소멸의 위기 속에서도 횡성군 인구가 11년째 늘고 있는 것으로 나타났다.

 횡성군에 따르면 지역 인구는 2017년 12월 말 4만6,281명에서 2018년 12월 말 현재 4만6,726명으로 445명이 증가했다. 같은 기간 원주시가 2,733명.."
20190107,인제군농업기술센터 귀농인 교육생 모집,"인제군농업기술센터가 7일부터 내달 15일까지 귀농 귀촌인 기초영농 기술교육 참여자를 모집한다.모집인원은 35명 내외로 현재 지역에 거주하는 귀농 귀촌인과 이주 정착 희망자가 대상이다.센터는 신청자 중 영농규모와 농업인 교육 이수실적 등을 고려해 우선 선발할 계획이다. 

교육은 3월부터 5월까지 총 13회에 걸쳐 매주 월요일 농업기술센터와 현지에서 진행.."
20190104,"구례군, 올해 신기술보급 시범사업 신청접수",[아시아경제 호남취재본부 육미석 기자] 전남 구례군농업기술센터(소장 박노진)는 농촌진흥 신기술보급 20개 사업(총사업비 11억 6천2백만 원)에 대해서 오는 7일부터 2월 1일까지 신청을 받는다고 4일 밝혔다.주요 사업내용은 ▲식량 작물 분야에 밀 용도별 브랜드단지 연계 품질향상 시범 등 2개 사업 2개소 ▲원예작물 분야에 과수 국내육성 품종보급 시범과..
20190104,"고창군, 낡은 주택 신축 땐 최대 2억원까지 지원","고창군은 낡은 농촌주택의 개량을 위한 금융지원 서비스에 나선다고 3일 밝혔다. 
이번 금융서비스는 지역의 노후 불량주택의 개량 보수를 통한 도시민의 귀농 귀촌 유도와 주민 만족도 제고를 위해 추진된다. 
지원 대상은 노후 불량주택을 개량하는 자, 또는 귀농 귀촌 예정자다.
군은 신축 최대 2억원, 증축 최대 1억원에 대한 금리를 지원한다. 금리는 고정금.."
20190104,보령시 “최우선 목표는 인구 증가 일자리 창출”,"김동일 시장 기자 간담회 올해 시정 운영방향 밝혀[충청투데이 송인용 기자] ""올해 모든 시정의 최우선 목표를 인구증가와 일자리 창출에 역점을 두고 추진해 나가겠다."" 

김동일 시장은 3일 오전 웨스토피아에서 열린 민선7기 신년 언론인 간담회에서 이같이 말하고, 자치단체의 성장 동력인 인구 감소 해결과 양질의 일자리 창출에 최선을 다하겠다고 말했다. 이.."
20190104,기고,"공직사회든 기업이든 어김없이 연말에 찾아온 인사이동에 많은 이들이 그간의 추억을 나누고 있다. 원하든 원하지 않든 새로운 임지나 부서로 떠나며 한 해를 마무리하고 함께한 시간을 마음속에 간직한다. 어쩌면 그 기억을 다시 꺼내기까지 많은 시간이 필요할지도 모르지만, 언제나 마음은 함께한 추억이 늘 현재이기를 기원한다. 



그리고 가끔은 생각과는 다르게.."
20190103,"가평군, 새해 주요업무 추진계획 밝혀","가평군이 보건복지 문화관광 산업경제 등 군정 각 분야의 새로운 미래발전전략을 제시하는 등 2019년 주요업무계획을 밝혔다. 군은 3~7일까지 3일간에 걸쳐 군수 주재로 부서별 주요업무 추진계획 보고회를 개최한다. 보고회에서는 올해 첫 문을 연 뮤직빌리지 '음악역 1939'의 활성화와 가평 문화원 및 조종면 작은영화관 건립, 문화체육시설 확충, 밀리터리 .."
20190103,"김동일 보령시장, 올해 시정의 최우선 목표는 인구 증가와 일자리 창출","[보령=충청일보 방영덕기자] ""올해 모든 시정의 최우선 목표를 인구증가와 일자리 창출에 역점을 두고 추진해 나가겠습니다."" 

김동일 충남 보령시장이 3일 오전 웨스토피아에서 민선7기 언론인 간담회에서 이같이 말하고, ""자치단체의 성장 동력인 인구 감소 해결과 양질의 일자리 창출에 최선을 다하겠다""고 밝혔다. 

김 시장은 이날 ""지난 해에는 지속가능한.."
